customer_id,total_spent,spending_tier
pYcHEFT1yBqP,1996.32,Medium Spender
5kIEkmyGZsmJ,1995.69,Medium Spender
rTl5QDHV1AgN,1992.42,Medium Spender
qHI5F4p0smKm,1992.42,Medium Spender
j4oVZw9vzkjL,1992.42,Medium Spender
fZPDkuahwe48,1992.42,Medium Spender
enqEkDFtjh8A,1992.42,Medium Spender
Y2EmXCWgeVEM,1992.42,Medium Spender
Vm4lPxmTEGFF,1992.42,Medium Spender
LWbHUlAAku2k,1992.42,Medium Spender
JgTS0eYGgKuM,1992.42,Medium Spender
7P3v9bpJ0cML,1992.42,Medium Spender
6yAGQEwu8jxU,1992.42,Medium Spender
z9wZR1FDhnbW,1989.96,Medium Spender
wrxoCqksgQAa,1989.96,Medium Spender
qt5YvfZt5pBf,1989.75,Medium Spender
qNMCyKXGsH7A,1989.75,Medium Spender
hPOB1ifQk4Pd,1989.75,Medium Spender
dct33BfflxRj,1989.75,Medium Spender
P3TOJAWVCIJ4,1989.75,Medium Spender
HtC14lIn6fty,1989.75,Medium Spender
yrx4iPAefuDF,1988.55,Medium Spender
xlL9MeczLyqb,1988.55,Medium Spender
sRflGaYjADDY,1988.55,Medium Spender
qXotfP8tum76,1988.55,Medium Spender
eUiPDTWLhXNY,1988.55,Medium Spender
d1f5ROjV5w96,1988.55,Medium Spender
T4KjV4D01RNv,1988.55,Medium Spender
SiMGlQ7ph4sD,1988.55,Medium Spender
MNThP5OrImRP,1988.55,Medium Spender
HoR9wX5zwcVF,1988.55,Medium Spender
DvspC9IrrJMw,1988.55,Medium Spender
9T3JAh661SRj,1988.55,Medium Spender
8urzVoWfBego,1988.55,Medium Spender
7ctuCuvoWJFv,1988.55,Medium Spender
78PNkJqiH47u,1988.55,Medium Spender
1p90xcKIUQdr,1988.55,Medium Spender
SsJ8sEUF42kD,1981.22,Medium Spender
vVfu8mHcNUs5,1980.71,Medium Spender
hm10Smk74A57,1980.71,Medium Spender
wKMbNfaLk9dI,1978.18,Medium Spender
Sq8mMKpNTbAr,1978.18,Medium Spender
C43QU14ekXcw,1978.18,Medium Spender
0fw0ZVrKGKbv,1978.18,Medium Spender
jvX1f7Ibwytr,1972.03,Medium Spender
bIKX6N0eapJP,1972.03,Medium Spender
MSODe3yuN562,1972.03,Medium Spender
yNWNJl0dKucg,1966.91,Medium Spender
bek75Lj2t6tw,1966.91,Medium Spender
XQuLGkPrGRb5,1966.91,Medium Spender
7lhcNdDxb0KE,1966.91,Medium Spender
oyCfjHCgnnqr,1963.97,Medium Spender
mnL1H4idmwyS,1963.97,Medium Spender
JLg23kbePtLn,1963.97,Medium Spender
7b3hPqey15Au,1963.97,Medium Spender
0XIFWUqwShyn,1963.97,Medium Spender
uK4lPrhNzdII,1963.14,Medium Spender
ix3wB1MGJDzh,1963.14,Medium Spender
dOQ47EX6dqTk,1963.14,Medium Spender
cBrci08CROA4,1963.14,Medium Spender
C752NdCF2DmL,1963.14,Medium Spender
EBpiOJjdJ9mf,1961.0,Medium Spender
D8iNuLz8o71l,1961.0,Medium Spender
x108pKv0po6w,1951.95,Medium Spender
pzsS3xSfqMnA,1951.95,Medium Spender
jE31znYBl8o3,1951.95,Medium Spender
ge1Y6UPn5vTd,1951.95,Medium Spender
enKYqJAGTHf0,1951.95,Medium Spender
blq3OGmCUgyt,1951.95,Medium Spender
VHiGUFRYfsug,1951.95,Medium Spender
QOY08CrZkXeA,1951.95,Medium Spender
By2SuIc55cQI,1951.95,Medium Spender
BlUWBvyu4XvZ,1951.95,Medium Spender
An3Ri23U2PAv,1951.95,Medium Spender
1yf2g4cBGGsj,1951.95,Medium Spender
0mz4FQhPrOQA,1951.95,Medium Spender
n2oGsSZvrOka,1950.2,Medium Spender
SyndnjTQJ2xn,1950.2,Medium Spender
tYr66O9ggM0u,1949.52,Medium Spender
Icp7FijdlLKn,1944.86,Medium Spender
5NevntI8d1Ds,1944.86,Medium Spender
qYWtVGd4BDes,1942.0,Medium Spender
fUnhDe4LnL1f,1942.0,Medium Spender
JpUSpyQNnUFU,1937.64,Medium Spender
EcrgRbTf8gTE,1937.64,Medium Spender
Ckyonflqr5dD,1937.64,Medium Spender
5ZUJ35XVz299,1937.64,Medium Spender
b46CiTM3qmoj,1936.99,Medium Spender
NJsXE58ZZtuV,1936.99,Medium Spender
KGeD6fpkohRO,1936.99,Medium Spender
IxGGlcfRcRFn,1936.99,Medium Spender
ELWNgd31fdPO,1936.99,Medium Spender
4VZu2OFf45f9,1936.99,Medium Spender
oX8gCmDTrk9H,1936.5,Medium Spender
iuRYOTKNdmTp,1936.5,Medium Spender
bpnzOLzNW2Pk,1936.5,Medium Spender
adstWrY6hVZK,1936.5,Medium Spender
9lSTm7Ovf5jI,1936.5,Medium Spender
1WeH8SQLTiox,1936.5,Medium Spender
INDT7sqOTddy,1936.27,Medium Spender
lAr7GSKv4JlM,1930.34,Medium Spender
JjuJOKGLgI8C,1930.34,Medium Spender
FimKjLhb7Jvl,1930.34,Medium Spender
ms6MpDsjcmQR,1927.38,Medium Spender
mgUrF5kjSGCx,1927.38,Medium Spender
U9Loi0ytGW3M,1927.38,Medium Spender
xx9Y33q7TPDD,1925.81,Medium Spender
2DglB9OuvGQM,1916.96,Medium Spender
f0q0zRWoUjFP,1902.55,Medium Spender
WHwV95NTtrVa,1902.55,Medium Spender
itIQvH5swAq6,1901.62,Medium Spender
4kfwbPZHA4b6,1898.27,Medium Spender
wI8Ajok9khoH,1894.41,Medium Spender
reKG6Vly2ikw,1894.41,Medium Spender
ABxvqUFaX901,1894.41,Medium Spender
9xIdFvN9AnoT,1894.41,Medium Spender
5UxEPfbEebKT,1891.63,Medium Spender
sdeQj4vNkMDo,1891.07,Medium Spender
YX199yXMol04,1891.07,Medium Spender
Es7DGyEnMH80,1891.07,Medium Spender
8uTbpWB9glAF,1891.07,Medium Spender
ZxcSPq1R3T7C,1877.84,Medium Spender
FSbXyxxLRpSW,1877.84,Medium Spender
steGA23nxGVo,1875.77,Medium Spender
gbEHyGcBBWej,1875.77,Medium Spender
LB1O2jq5k1WN,1872.26,Medium Spender
0TMg1qkoOXsY,1872.26,Medium Spender
jNYsvfYkq7mJ,1869.8,Medium Spender
UgMeIrcPjXW4,1867.85,Medium Spender
EFhbEabi0ZeZ,1866.7,Medium Spender
498yMO27IUhM,1866.7,Medium Spender
RhP8ryxC8gt8,1859.1,Medium Spender
HakQHmFCIZja,1859.1,Medium Spender
ClwCNAZaBvtW,1859.1,Medium Spender
ObJ6jlZdPeOo,1853.75,Medium Spender
zujXSVU1gffX,1843.85,Medium Spender
zpP6Kolu0TnB,1843.85,Medium Spender
zo3m4QiFLH1W,1843.85,Medium Spender
zRZadqnQx0Bf,1843.85,Medium Spender
yxTsylbEGHxE,1843.85,Medium Spender
yej3juN4ys3Z,1843.85,Medium Spender
y8fkK8Yi2yBu,1843.85,Medium Spender
y66MWriS07bz,1843.85,Medium Spender
y487fwTxo0PN,1843.85,Medium Spender
xPvDxrpwHeP4,1843.85,Medium Spender
whPbU7QjvRNm,1843.85,Medium Spender
wgoqWyUYjyxp,1843.85,Medium Spender
wXucZlx0lhl2,1843.85,Medium Spender
wOJTOXAhhfuP,1843.85,Medium Spender
vmyKveAj9gUq,1843.85,Medium Spender
vgGpAmSpIEyA,1843.85,Medium Spender
vJnEvJS0eJsy,1843.85,Medium Spender
vB9KEMdRj4tN,1843.85,Medium Spender
v6kx3LqC6Y3e,1843.85,Medium Spender
v2HCTPn15zJ0,1843.85,Medium Spender
ukzeWMfE8hPG,1843.85,Medium Spender
uUHJSqNjIRHB,1843.85,Medium Spender
u6WlXo6oT2Pz,1843.85,Medium Spender
trpUyXy0b56D,1843.85,Medium Spender
tXEmri3Kb9bP,1843.85,Medium Spender
tUVwYN1stVmZ,1843.85,Medium Spender
tNXe5PJTfgWZ,1843.85,Medium Spender
tICYq4UPIOO5,1843.85,Medium Spender
syE14cHfBrCp,1843.85,Medium Spender
rsIfFP2vYCII,1843.85,Medium Spender
rcElp4ki9A9v,1843.85,Medium Spender
rYlouilKY1Bt,1843.85,Medium Spender
rDXJiGJ1Us93,1843.85,Medium Spender
r4L4mA8caG2L,1843.85,Medium Spender
qwQP3qbbiCAm,1843.85,Medium Spender
qu0gAhZu74vN,1843.85,Medium Spender
pU611dEuoEsP,1843.85,Medium Spender
pOn5DelD0orm,1843.85,Medium Spender
pN1fsuLwGm2H,1843.85,Medium Spender
pCVsRRNZvcjA,1843.85,Medium Spender
p6LbeaGkcX3i,1843.85,Medium Spender
ohhoNhUq86aT,1843.85,Medium Spender
oCSTaPfLu0fB,1843.85,Medium Spender
o0hmBv1U3NBK,1843.85,Medium Spender
nrOH7xSDfHCB,1843.85,Medium Spender
nkISYXwOMS2r,1843.85,Medium Spender
nhNRn2ExJ7Ny,1843.85,Medium Spender
n8BqyzA7DwrF,1843.85,Medium Spender
mgZ2uBkEKjx6,1843.85,Medium Spender
m07HBw3afjsh,1843.85,Medium Spender
lvSNJ3yXK1ij,1843.85,Medium Spender
lHTkDC7QIWbm,1843.85,Medium Spender
l2wCGNSY1l3Z,1843.85,Medium Spender
kdSSZgwTINOS,1843.85,Medium Spender
jzO72fZ3NjW1,1843.85,Medium Spender
jSLAiy0Qxiwf,1843.85,Medium Spender
jJhkYZRF6bo6,1843.85,Medium Spender
j33ENAgBu57e,1843.85,Medium Spender
ivlXo1b3G7Js,1843.85,Medium Spender
iuRH5zkdfHzQ,1843.85,Medium Spender
ip2s02ZYlFCK,1843.85,Medium Spender
ikc12G12oUIb,1843.85,Medium Spender
iU3VKBsMhzzC,1843.85,Medium Spender
iG0R5LdsLOGh,1843.85,Medium Spender
iFBArT18Hilg,1843.85,Medium Spender
i1yyxynMDrPH,1843.85,Medium Spender
hU0oY7NEx7vg,1843.85,Medium Spender
gy9qoFyngRWp,1843.85,Medium Spender
gqTf6TLpV1ci,1843.85,Medium Spender
gSDTWPecUdfe,1843.85,Medium Spender
gRpeALmaRIT8,1843.85,Medium Spender
gF9gxVEHLCUN,1843.85,Medium Spender
gBydkUgZMDBs,1843.85,Medium Spender
g8qeW8oiARTF,1843.85,Medium Spender
f1XQWLihCYiF,1843.85,Medium Spender
eyuHzfMW8NGw,1843.85,Medium Spender
e3k4bfpSwyyi,1843.85,Medium Spender
dindJgTCcbfr,1843.85,Medium Spender
dVOdRO0GehIS,1843.85,Medium Spender
dFIle6dIC7t2,1843.85,Medium Spender
cntRcszmrKzM,1843.85,Medium Spender
cm07Elw68ICa,1843.85,Medium Spender
ch2eM1Ku9mSE,1843.85,Medium Spender
cYWGWNOxQT17,1843.85,Medium Spender
c5KCQO2QIa9N,1843.85,Medium Spender
bOvUXBj36WC0,1843.85,Medium Spender
bLl9gTykDUc3,1843.85,Medium Spender
b6GUH2vesTL1,1843.85,Medium Spender
aoZWGA71MIWd,1843.85,Medium Spender
afQMGIxEGOV0,1843.85,Medium Spender
ZqwPbJBZETEM,1843.85,Medium Spender
ZmNup2FiYSLO,1843.85,Medium Spender
ZcNNIKD7Zmp8,1843.85,Medium Spender
ZXn5yoGIZV99,1843.85,Medium Spender
ZPoEeEcPqADs,1843.85,Medium Spender
ZD1vqarsXwc5,1843.85,Medium Spender
YGMuylirnSJB,1843.85,Medium Spender
XOBY2YOeBkMx,1843.85,Medium Spender
Wfhdlle8ut5n,1843.85,Medium Spender
W9dOUzdI2xV3,1843.85,Medium Spender
W0bdlx2M3Mvp,1843.85,Medium Spender
VRn47uwQL3se,1843.85,Medium Spender
VBxRXDP4MeJY,1843.85,Medium Spender
UmBT45ddL3by,1843.85,Medium Spender
TyBUTFM12kR3,1843.85,Medium Spender
TuzXyxEyDeyQ,1843.85,Medium Spender
TYUjMaJ24e9k,1843.85,Medium Spender
TU12OHb5prFD,1843.85,Medium Spender
SoDxubf1tKiI,1843.85,Medium Spender
SiJstIYz79Fl,1843.85,Medium Spender
SO1vFpDAvo8W,1843.85,Medium Spender
SCINE4t4Mqhy,1843.85,Medium Spender
S1N4YjkxaoJK,1843.85,Medium Spender
Rw6hznZH4P9z,1843.85,Medium Spender
RosQouGNzCWN,1843.85,Medium Spender
RoUVh2OExFuv,1843.85,Medium Spender
RgB4QhOilxLv,1843.85,Medium Spender
RTbI4O1mC8UZ,1843.85,Medium Spender
RRQAeyfuMqfc,1843.85,Medium Spender
RKnNJZnQfd3o,1843.85,Medium Spender
QkRp2m5MwP1p,1843.85,Medium Spender
QgTmn3b0w4nR,1843.85,Medium Spender
QHBfYLTyunTp,1843.85,Medium Spender
QBTt3JiBbbqn,1843.85,Medium Spender
Q7WycHt3L6B8,1843.85,Medium Spender
PhkRvDNhJKr7,1843.85,Medium Spender
PKLMR2CCzjGr,1843.85,Medium Spender
PBKDVRYdTnKo,1843.85,Medium Spender
OpxsVa12KUd0,1843.85,Medium Spender
OWk5ualYt5YR,1843.85,Medium Spender
OQAxUPXSCdFj,1843.85,Medium Spender
O8qS1YmLvvj0,1843.85,Medium Spender
NXCrawnOh0yS,1843.85,Medium Spender
N5JNCAHyoOQ4,1843.85,Medium Spender
MzbItnlyLzGH,1843.85,Medium Spender
MmXaV0b562aJ,1843.85,Medium Spender
MjkipZr5zVq1,1843.85,Medium Spender
MUPxOM2lwh1b,1843.85,Medium Spender
MPIT95nFf5Bw,1843.85,Medium Spender
MMvmvgCpnnJS,1843.85,Medium Spender
MLhGKqZxPVSo,1843.85,Medium Spender
LVnKaNqbHXOi,1843.85,Medium Spender
LTqFOH1OfgT7,1843.85,Medium Spender
L3QM6qEUgb87,1843.85,Medium Spender
KGAMPh3w3GWY,1843.85,Medium Spender
KG5uACYZ7BcS,1843.85,Medium Spender
Ju4QmEN9mECv,1843.85,Medium Spender
JgDvBsePf4Ys,1843.85,Medium Spender
JeXTrBgnuniG,1843.85,Medium Spender
JPqXZtFpSDoJ,1843.85,Medium Spender
InTb5lM0Wn76,1843.85,Medium Spender
IcqJ2Z5XPM9A,1843.85,Medium Spender
IXYmKwQizvpD,1843.85,Medium Spender
HymeWBEXutGf,1843.85,Medium Spender
HYD18VyaiJ0S,1843.85,Medium Spender
Gpw61xY1uCXM,1843.85,Medium Spender
GGYKGcSsUWDh,1843.85,Medium Spender
G5buubQIy2Jt,1843.85,Medium Spender
G0oWKKCu0vUi,1843.85,Medium Spender
FntOq0EQ3yBb,1843.85,Medium Spender
FA4DuGK08tkh,1843.85,Medium Spender
EqFGzsxUrakF,1843.85,Medium Spender
EpHEHaXj04Pg,1843.85,Medium Spender
Elky8Zq4HcqQ,1843.85,Medium Spender
Dxox8bDdAAKy,1843.85,Medium Spender
Dw42kXy7PlFr,1843.85,Medium Spender
DmBPh14HCQUN,1843.85,Medium Spender
DKEpJTqMyJLF,1843.85,Medium Spender
DHAVYpY3RdM4,1843.85,Medium Spender
D1OoQwXOmA16,1843.85,Medium Spender
Ch8joti8Cj9a,1843.85,Medium Spender
CgIcX6WoaRZT,1843.85,Medium Spender
CUa51yRLxF0u,1843.85,Medium Spender
CSjuYouFbGty,1843.85,Medium Spender
CDwWBNeMbc6s,1843.85,Medium Spender
CBMBkWXSgGiX,1843.85,Medium Spender
CAaZo5OGwdlk,1843.85,Medium Spender
B99qbGbqpraY,1843.85,Medium Spender
AwiGFiV6kIMv,1843.85,Medium Spender
AlaByH04OGyE,1843.85,Medium Spender
AXTnTNitlrG2,1843.85,Medium Spender
ALjdh7PQXcOx,1843.85,Medium Spender
9Lflo5L4phxQ,1843.85,Medium Spender
9HoO7t9Z53G0,1843.85,Medium Spender
9DQf4yr97jOP,1843.85,Medium Spender
98RgS9nqdfJL,1843.85,Medium Spender
96Hpv4Ug9bgy,1843.85,Medium Spender
95RA0nm1cKVh,1843.85,Medium Spender
8wHY8fG8lGVA,1843.85,Medium Spender
8qosB3C6Z2Db,1843.85,Medium Spender
8PQJcA8TtmoZ,1843.85,Medium Spender
8LLVsT3GogRu,1843.85,Medium Spender
8K6EdTe2OUrE,1843.85,Medium Spender
7tUTobtCbW7I,1843.85,Medium Spender
7Z8mbOg2XlRU,1843.85,Medium Spender
7Q6ZU3cJWiXF,1843.85,Medium Spender
7KiqBctWDBWK,1843.85,Medium Spender
7IwyAS1LM1ot,1843.85,Medium Spender
6pTxpTGGDHrG,1843.85,Medium Spender
6oPkPBB0afR0,1843.85,Medium Spender
6Uj51sG28Ip3,1843.85,Medium Spender
67EnV2xbYljD,1843.85,Medium Spender
5aRrrGPjOBi7,1843.85,Medium Spender
56U2nrKkfyQP,1843.85,Medium Spender
55ewwQwnKO7J,1843.85,Medium Spender
4xm0iDZ72v0L,1843.85,Medium Spender
4nWUmU2nnCeY,1843.85,Medium Spender
4hDOpQkAZXK3,1843.85,Medium Spender
4REXdOVYelDB,1843.85,Medium Spender
457l7azNe0yG,1843.85,Medium Spender
3VneM3ex2C5q,1843.85,Medium Spender
3Vb7s7Ss39Kk,1843.85,Medium Spender
30M9ECBwsQPV,1843.85,Medium Spender
2uTCaH2qyEkI,1843.85,Medium Spender
2rz5mmcgeA4J,1843.85,Medium Spender
2pygq3UWf2Sp,1843.85,Medium Spender
2XZmsxs2HtzG,1843.85,Medium Spender
2ArGNhkvFeSn,1843.85,Medium Spender
15nI2QJGTIOp,1843.85,Medium Spender
0KRpFLKfLDXK,1843.85,Medium Spender
zn1gIiAmfCx0,1841.75,Medium Spender
ztCEPwUJNHEL,1841.11,Medium Spender
oip4u2YQVDS2,1841.11,Medium Spender
kTM0bBlHRoHP,1841.11,Medium Spender
LCoiULWHdCc0,1841.11,Medium Spender
94xHiAYSc742,1841.11,Medium Spender
8hGlQpanPSJM,1841.11,Medium Spender
2UxrIeTuck8A,1841.11,Medium Spender
e5pYTvFMw0ap,1839.05,Medium Spender
YxUVysG5c9ie,1839.05,Medium Spender
TQSDwrgJbnnJ,1839.05,Medium Spender
zewwWmfVpMka,1837.16,Medium Spender
YsFbvNzsq3g2,1837.16,Medium Spender
S7pU9wbPENBC,1837.16,Medium Spender
IVQWtkm0gjTG,1837.16,Medium Spender
2b8tAUdYLzKF,1837.16,Medium Spender
ik3rOiKVxHR6,1832.54,Medium Spender
BtIcp2qzPv1b,1830.99,Medium Spender
rrVfXqrUZOCy,1830.9,Medium Spender
cElOzbY9ftAB,1830.12,Medium Spender
rVvNTfUgoIuj,1828.41,Medium Spender
r9pLiUjRDyC0,1828.41,Medium Spender
qdYNNQiqzou7,1828.41,Medium Spender
lxibznt3K1Hu,1828.41,Medium Spender
ktDrz1YtKbK4,1828.41,Medium Spender
ksQmwUc7IqYE,1828.41,Medium Spender
jk0X1VwIIdck,1828.41,Medium Spender
gjHmXFQWV0i8,1828.41,Medium Spender
Y7UVVmlhgygP,1828.41,Medium Spender
Xqz0jiEmxnmC,1828.41,Medium Spender
Wdt3V98etTU3,1828.41,Medium Spender
R2Xwnb8dIZSC,1828.41,Medium Spender
BS756r9NfW49,1828.41,Medium Spender
9PHgUxM4SDOz,1827.72,Medium Spender
0VhvBgb4qYjC,1827.72,Medium Spender
VMCyuR51r0u9,1826.34,Medium Spender
UGhirzuvvyDe,1826.34,Medium Spender
O57JZ5cFKKEB,1826.34,Medium Spender
JfN2qKU01ETY,1826.34,Medium Spender
hDxApCi9SAqA,1826.07,Medium Spender
O1ntXwNNNEOP,1821.87,Medium Spender
3X5Ng9JVkZl9,1821.87,Medium Spender
0bDGqBwro5NP,1821.87,Medium Spender
j0j8MwwUn7ZR,1821.82,Medium Spender
X7IobxY5GbJT,1821.82,Medium Spender
SAj9lKuHz0WA,1821.82,Medium Spender
JNKb3CAK8XXo,1818.23,Medium Spender
qpb65AQzCHRs,1817.54,Medium Spender
mE6wPCp0XBYM,1817.54,Medium Spender
iT5eBlv0eRi0,1817.54,Medium Spender
5FVcrJMiylas,1817.54,Medium Spender
u5KVn9I76YZg,1816.34,Medium Spender
C1uKCeM8K05N,1816.34,Medium Spender
BEWnP5lzG3K5,1816.34,Medium Spender
62xy3xj4hIzP,1816.34,Medium Spender
2SE0D5NFWx2o,1816.34,Medium Spender
gSspPKsrzLwh,1816.11,Medium Spender
IoTuryzkkgzr,1816.11,Medium Spender
J7enchRX2u3y,1814.29,Medium Spender
CJilCLdGxk24,1812.71,Medium Spender
of45BnduoWEw,1812.33,Medium Spender
0e9dbbF9iifq,1810.5,Medium Spender
zPSRrl0seJ1k,1806.68,Medium Spender
wGFtMykclDKh,1806.68,Medium Spender
vHVt36wICRLa,1806.68,Medium Spender
uOXIltjlvvuR,1806.68,Medium Spender
ttj73mJfYosc,1806.68,Medium Spender
stjHC0SHPNPE,1806.68,Medium Spender
sSeefuQVMrtq,1806.68,Medium Spender
qz3tbO2pHq1z,1806.68,Medium Spender
qUxB5lxVvtm8,1806.68,Medium Spender
kRmXOfT7CeaP,1806.68,Medium Spender
j1Im2m7j9mkv,1806.68,Medium Spender
h9qGXNtmLZHB,1806.68,Medium Spender
fITjkiYkEswI,1806.68,Medium Spender
fHikoXfpsyNi,1806.68,Medium Spender
deAF5tVLKGhK,1806.68,Medium Spender
cR33QukRwdMA,1806.68,Medium Spender
c7ijcErTQVnt,1806.68,Medium Spender
aZFDaa3cPv2w,1806.68,Medium Spender
Y4DJ4CwqmwNE,1806.68,Medium Spender
WbsNZiR0NL2s,1806.68,Medium Spender
V93RVyjQt29I,1806.68,Medium Spender
UK0l8ynbuOpj,1806.68,Medium Spender
TrzaYZTL6gBc,1806.68,Medium Spender
QmKBLk3pga1h,1806.68,Medium Spender
QaEqSvcn0Rbv,1806.68,Medium Spender
ORPzfnIMiL7G,1806.68,Medium Spender
O9G9lUeZ2gzw,1806.68,Medium Spender
IyFFhaYfElOo,1806.68,Medium Spender
IwVgBtNV3iCp,1806.68,Medium Spender
GuKTKFgETseY,1806.68,Medium Spender
DcEpwlvmJP46,1806.68,Medium Spender
CFFziRqdtoiY,1806.68,Medium Spender
C0zUOMo9qpzL,1806.68,Medium Spender
Bv7jaGxxuJ9Z,1806.68,Medium Spender
B0I26D3MPJft,1806.68,Medium Spender
6UvzNnFNqqBz,1806.68,Medium Spender
5NzU5fEB2Hri,1806.68,Medium Spender
4ZXBIxSAeZ1H,1806.68,Medium Spender
3r5rt0xl5eiL,1806.68,Medium Spender
3d8kN8HBsPvI,1806.68,Medium Spender
2pDZ8noy7SCX,1806.68,Medium Spender
0tSXuHZRvXSJ,1806.68,Medium Spender
p586ABPbZ3hK,1804.05,Medium Spender
ZQQQgAIL1PYX,1804.05,Medium Spender
Yfr4g0eeDvjL,1804.05,Medium Spender
NnV1NkMc96Nm,1804.05,Medium Spender
z66iyuOzOOVk,1803.24,Medium Spender
weCL67vDjyE6,1803.24,Medium Spender
h8gjfr44Cwrz,1803.24,Medium Spender
cFE58PZCWNHz,1803.24,Medium Spender
RKHlit20emOe,1803.24,Medium Spender
RH5dw8UfXzuv,1803.24,Medium Spender
OgLCwHryIXmn,1803.24,Medium Spender
HbRTYGAJXlO9,1803.24,Medium Spender
HMtK92akhL9M,1803.24,Medium Spender
GKRPp6U9ju4F,1803.24,Medium Spender
F49nT5CkUxe7,1803.24,Medium Spender
EJ6RZvkWGrVy,1803.24,Medium Spender
8esju4DSX8OA,1800.0,Medium Spender
qDLM73FecOYB,1798.01,Medium Spender
M45q6LQlJoOX,1798.01,Medium Spender
nfClf1RPgzvh,1797.73,Medium Spender
bvQ2XbC2mITO,1797.73,Medium Spender
XgrhQoQt9iQt,1793.23,Medium Spender
7545GEHHT0jM,1789.02,Medium Spender
nbvbaPrreRD0,1787.72,Medium Spender
yP6RNpHEAyvC,1784.2,Medium Spender
GtRDiOEZlaUW,1784.2,Medium Spender
FekTaKVwArI0,1784.2,Medium Spender
0m7D7vfBmdAf,1783.7,Medium Spender
Jt9Kv5nzWDuH,1783.44,Medium Spender
utWJe0L1hlov,1782.55,Medium Spender
pWfpGmqYPIzG,1778.01,Medium Spender
XlwHBy28mlxw,1778.01,Medium Spender
TZZtxaCwPtor,1778.01,Medium Spender
GFKtQzkib9rA,1778.01,Medium Spender
ErPwsK464ej7,1778.01,Medium Spender
7OEt6rylxcIR,1778.01,Medium Spender
CMYV4Buivy3w,1767.1,Medium Spender
2HI9OzRK28SC,1767.1,Medium Spender
pPIhcz6t0hXL,1761.64,Medium Spender
QnDQdP9fYt7w,1759.26,Medium Spender
9wLwBYsmpfyn,1759.26,Medium Spender
lQC2KRuvksTw,1759.04,Medium Spender
kUzlm6dM8AXY,1759.04,Medium Spender
aopGXdSP3W4Q,1759.04,Medium Spender
aRUstulaqNyf,1759.04,Medium Spender
SR2oLkHZ0pp4,1759.04,Medium Spender
JjTychsy0XHP,1759.04,Medium Spender
Dne91sePTrcY,1759.04,Medium Spender
DRfNbfWzBo6i,1759.04,Medium Spender
7F4XthIs5rHq,1759.04,Medium Spender
pyYXI8gMGKaF,1757.41,Medium Spender
G6g9Ee5SrGJV,1757.41,Medium Spender
0KotGjHfObtb,1757.41,Medium Spender
ZQGiOGa8O3W8,1755.35,Medium Spender
GAUrRRPsdnft,1755.35,Medium Spender
kiQTFE666HAz,1755.21,Medium Spender
bVrTFYn9Monw,1755.21,Medium Spender
ZlNug0crkKBJ,1755.21,Medium Spender
wQ2i0KUq0V1C,1738.17,Medium Spender
1qoY38mMNJRN,1738.17,Medium Spender
uTqeqs1vXtIo,1736.3,Medium Spender
ZX7Bw4aOuZmC,1736.3,Medium Spender
5CYah6vrcF1l,1736.3,Medium Spender
qwUc2KdY6u8c,1733.7,Medium Spender
4I6JrMWhmWlb,1733.34,Medium Spender
xnihVVWnmbhR,1729.98,Medium Spender
veTw6CObWxgC,1729.98,Medium Spender
DRZEslPnMfYm,1729.98,Medium Spender
57NgtiTmC7CT,1729.98,Medium Spender
OLffObh6Sd5A,1728.81,Medium Spender
2FTYnTpbj5O1,1727.67,Medium Spender
tFJRlDP4jClm,1725.64,Medium Spender
PX4Us3YBtgy4,1725.64,Medium Spender
KWt3ILNxopPN,1725.64,Medium Spender
91DQOs8G7EWc,1725.64,Medium Spender
1wRbCWR4RBtp,1725.64,Medium Spender
R4ViUxo20zrh,1724.04,Medium Spender
WRcSKPx5bNS9,1714.21,Medium Spender
OOin5HEDTstg,1714.02,Medium Spender
lQsfnxBp39og,1711.63,Medium Spender
fyVNzre24yrx,1711.63,Medium Spender
UrEpTWyzXElH,1711.63,Medium Spender
OyKsAfPdfGTu,1711.63,Medium Spender
H1oQuibbL77b,1711.63,Medium Spender
sVoYgzPwveXq,1710.18,Medium Spender
k4sGXr9ubJ9W,1710.18,Medium Spender
b4p6zofS5rxx,1710.18,Medium Spender
XehfeqzLW7qo,1710.18,Medium Spender
QpxKkfX5YdoW,1710.18,Medium Spender
NyrCqGMDXeoy,1710.18,Medium Spender
LWfQvegas1E8,1710.18,Medium Spender
DR2O1Dbd4bg4,1710.18,Medium Spender
z93pQwqqlnoO,1702.35,Medium Spender
rWf3WX6EBxVq,1698.56,Medium Spender
nptWr8E3xeg7,1698.56,Medium Spender
U9vuSX6ZierG,1698.56,Medium Spender
TQiCT6aabe5r,1698.56,Medium Spender
P0iutxgCExkU,1698.56,Medium Spender
fXYvMRqR4zsS,1697.45,Medium Spender
TIiYfAB4edUz,1693.31,Medium Spender
Q3X5LpXN6oUD,1693.31,Medium Spender
DQnWB0RR249V,1693.31,Medium Spender
5mF9z2xDui5T,1693.31,Medium Spender
a8JEtpnDpFxs,1692.59,Medium Spender
MyVVYXUGY8bz,1692.59,Medium Spender
7d76MMGKpjLd,1692.59,Medium Spender
3dUCXCTqjAlv,1692.59,Medium Spender
z9svjg9VMG0M,1692.05,Medium Spender
tBtXewi6mdbx,1692.05,Medium Spender
sKqkVYS6Q74b,1692.05,Medium Spender
kFAaoDi6wvOx,1692.05,Medium Spender
gjBaBnUnO4F7,1692.05,Medium Spender
